scen_id,outlook,demand,carbon_tax_2030,annual_change_carbon_tax_2030,carbon_offset_limit,reserve_margin,carbon_offset_price,annual_change_fuel_price_hydrogen_import,fuel_price_import_from_laos,fuel_price_import_from_vietnam,fuel_price_import_from_indonesia,fuel_price_import_from_australia,fuel_price_import_from_cambodia,fuel_price_import_from_malaysia
s164,diversified,0.028,43.4698922,0.009182602,0.069331043,0.227769514,13.44051726,-0.041064506,64.27951299,77.50836197,97.38638975,155.0595475,136.0736581,136.0212706
s165,diversified,0.028,55.18372818,0.019201407,0.095040496,0.300393295,37.42889627,-0.041370439,50.65593755,115.9317796,77.99096335,139.033691,109.5219598,93.36308167
s166,diversified,0.028,42.48098933,0.005206553,0.065665063,0.276345173,16.89251342,-0.036405908,43.84016694,69.83966006,104.483298,149.5770916,132.259162,138.9395448
s167,diversified,0.028,53.2039496,0.00260788,0.055415826,0.265967233,24.53832834,-0.027853934,46.84244586,89.33494467,92.50945154,142.2996209,146.5251563,106.9921663
s168,diversified,0.028,43.64864819,0.002873674,0.073829962,0.318284048,12.01163702,-0.023625372,63.06174666,115.0610834,130.326939,89.99275469,106.8277246,109.9933373
s169,diversified,0.028,43.56796493,0.010637535,0.063800623,0.295072757,28.24180678,-0.030857898,45.04939133,84.39247242,72.21145381,84.1713722,123.6249504,124.704111
s170,diversified,0.028,47.69558232,0.036042014,0.078892189,0.233262799,24.72052513,-0.033896632,67.98952907,102.3166996,121.0552754,145.5215641,108.0076472,111.4747476
s171,diversified,0.028,45.32572974,0.01369377,0.083825312,0.29331082,31.14202124,-0.03330066,68.47807262,113.8475774,89.43816106,115.349127,173.2223528,99.54197355
s172,diversified,0.028,40.28465861,0.024300553,0.082143598,0.315981554,31.38085109,-0.043229268,60.09190773,75.94539465,96.04240615,143.0203049,173.9752121,117.2368292
s173,diversified,0.028,49.61495411,0.017802078,0.060843561,0.271841541,15.60884536,-0.007144978,63.93567312,90.6849332,117.2890361,114.9401122,154.7697151,85.67360617
s174,diversified,0.028,40.7952752,0.004210568,0.050019828,0.281900593,19.46363949,-0.015296704,63.41435128,94.83498773,81.98913956,131.1538484,99.55423224,77.51018997
s175,diversified,0.028,44.40031024,0.027336309,0.073373497,0.239372002,27.87495084,-0.038966155,50.86697584,108.2219028,109.4259057,111.9488172,108.8116191,115.0072061
s176,diversified,0.028,45.17417395,0.007089706,0.065753319,0.317872762,41.21630776,-0.037520845,65.30407149,94.22814134,87.03081803,123.2749009,176.0395832,123.4799703
s177,diversified,0.028,37.76204915,0.045681685,0.051716431,0.268061287,29.87895256,-0.009264973,44.40108729,79.70159966,131.0791577,146.5326859,109.5516996,142.2084472
s178,diversified,0.028,46.02277307,0.013107488,0.053291138,0.243250886,23.27449504,-0.026384251,54.27492753,66.2525145,110.9097993,154.9722809,101.6320966,82.91704667
s179,diversified,0.028,55.28002462,0.030224296,0.07958013,0.226605847,16.63435641,-0.045380932,55.10762649,104.1472527,126.346943,152.6495476,118.4595766,135.2887213
s180,diversified,0.028,58.89842124,0.019987447,0.063244915,0.257032743,36.04201254,-0.025216784,57.63031935,108.4941882,98.44356503,92.02226576,106.6242035,127.0930608
s181,diversified,0.028,54.69865459,0.00751328,0.084775266,0.239974869,30.02222691,-0.007499408,65.40862484,111.7954573,85.51559317,148.2190795,162.1566506,126.2395739
s182,diversified,0.028,40.99524207,0.011587934,0.098299449,0.284212905,34.35124429,-0.028350142,68.62947853,108.6268369,107.2591716,120.8604134,131.3286135,120.5623786
s183,diversified,0.028,42.1000433,0.0112598,0.065708378,0.253842775,44.81561088,-0.002184805,63.43751678,90.60867252,75.15771335,151.3579038,175.8382226,117.5408406
s184,diversified,0.028,43.74120375,0.008568872,0.082509757,0.278775414,31.9469431,-0.033642556,43.38616476,73.28314686,118.111159,108.8875971,139.4275361,107.0885037
s185,diversified,0.028,46.54316215,0.047828016,0.094497564,0.322485526,20.71432509,-0.028233574,63.74912471,87.434918,117.7873826,117.2344349,129.8243805,105.1681161
s186,diversified,0.028,38.24641539,0.026222632,0.050876296,0.270533336,30.23704847,-0.016996476,38.30413112,92.02875715,105.5798142,128.4280399,162.6177721,123.6034117
s187,diversified,0.028,49.09087209,0.004344308,0.099120548,0.268963639,42.91535643,-0.025052826,56.38161944,67.61050612,122.7802609,101.4482258,123.5794463,82.26787989
s188,diversified,0.028,59.04629698,0.026129439,0.052142811,0.27291169,22.63486663,-0.016493017,68.32004674,82.41948608,103.4118891,102.4028191,147.8268713,142.3227535
s189,diversified,0.028,59.64038797,0.017753415,0.070953222,0.23309527,20.31297129,-0.014675492,49.03744449,99.31655416,114.7803611,105.124331,141.5738103,80.83503359
s190,diversified,0.028,57.81898749,0.030606527,0.094018606,0.319279022,37.6249127,-0.002835173,45.06970554,87.51595804,106.2268321,97.54489257,103.9224655,125.2804489
s191,diversified,0.028,41.68002388,0.040507339,0.090554542,0.23460821,31.58447516,-0.027584831,41.23476527,70.41298771,130.6009561,116.20707,172.4510048,77.12988022
s192,diversified,0.028,48.45605226,0.036693016,0.080998109,0.278884517,41.49647917,-0.029077957,63.37556479,66.16964997,119.9756852,115.4069032,175.3350844,82.15537382
s193,diversified,0.028,59.95966209,0.049947464,0.050985089,0.269974027,30.60026857,-0.045284819,62.52011979,67.75584225,126.4802279,145.2898085,167.8612675,115.5200548
s194,diversified,0.028,41.58697522,0.005794822,0.091252507,0.237070479,22.31227462,-0.048393929,58.60550487,91.15748283,110.6921797,148.7733603,117.90294,140.8833879
s195,diversified,0.028,43.69495604,0.007655683,0.053495911,0.222390781,17.71304304,-0.048977746,61.8927602,100.8885505,98.68247021,100.4806963,124.1895088,78.6852413
s196,diversified,0.028,54.50899699,0.031789669,0.06136085,0.311416639,36.02714078,-0.00755207,48.35461589,101.9306402,100.7678668,108.6536384,101.8116141,79.20886654
s197,diversified,0.028,44.51588676,0.014600216,0.061093503,0.238227403,38.00761785,-0.044887322,39.76188599,114.4585705,88.18789176,88.15199388,98.91078887,128.6219557
s198,diversified,0.028,52.27665621,0.038734907,0.071025309,0.249078934,32.91916159,-0.007064201,55.14169632,72.81898548,108.9964838,151.7243527,140.4703559,104.9555399
s199,diversified,0.028,49.74501088,0.033075348,0.077474773,0.216672659,31.8342909,-0.045314214,58.23643668,68.56170274,72.57435933,131.3029496,135.4208925,135.5020518
s200,diversified,0.028,52.50852881,0.032063472,0.087126898,0.292938526,20.05650622,-0.029383631,65.25691184,79.00546497,118.2918625,92.29457121,114.1048736,97.48666835
s201,diversified,0.028,37.59824685,0.047331732,0.075091324,0.284791475,30.62430347,-0.020712205,51.29506749,115.5897465,79.91224646,153.6861942,100.9808002,102.1401374
s202,diversified,0.028,51.98418134,0.013199883,0.09714196,0.276081955,10.26415019,-0.00145553,57.75939738,89.61082104,85.28471287,141.5102777,109.3751516,107.8636814
s203,diversified,0.028,39.43350389,0.013225254,0.08823923,0.322294414,27.81769496,-0.019228894,39.03433279,80.46823525,88.15039962,87.39726042,167.0115573,117.3375408
s204,diversified,0.028,59.85764722,0.000246662,0.066283288,0.305191912,25.64967271,-0.043667427,68.50609712,85.23912347,93.47478234,90.78286777,155.1817484,121.3795626
s205,diversified,0.028,54.25578053,0.02540956,0.079226732,0.285232913,12.99421933,-0.018616721,53.57769563,111.6966984,123.5939482,144.2011098,118.2910461,125.685116
s206,diversified,0.028,37.74407157,0.036324238,0.072243413,0.263948983,38.31387199,-0.009687116,67.69854804,78.24780623,128.5218887,99.52208368,144.2242669,128.0524365
s207,diversified,0.028,54.68338852,0.026831706,0.068325654,0.242128657,42.13987659,-0.035214414,44.95775396,77.69841984,128.8530937,116.4560456,149.6723173,136.250812
s208,diversified,0.028,40.37682317,0.046060115,0.096561488,0.301749074,15.8217196,-0.033386703,44.82368366,114.0983273,74.82411044,98.9736798,95.96910446,119.4118382
s209,diversified,0.028,58.660027,0.03292148,0.085396989,0.25042599,11.48888071,-0.013140096,54.65057939,79.98333966,96.77863478,146.0022367,105.1296694,88.34362214
s210,diversified,0.028,55.02022429,0.027583534,0.060950976,0.323327928,14.81046309,-0.025253158,53.64294375,99.89057711,116.4357099,112.9258656,166.4303933,138.8976749
s211,diversified,0.028,43.01537606,0.032491079,0.083900404,0.319158128,28.05544373,-0.039667354,42.82912228,98.62007633,77.6620052,90.06245322,111.9706493,142.8433151
s212,diversified,0.028,37.98906386,0.031067935,0.082552905,0.313868657,28.67437025,-0.002790303,56.56044078,91.59761303,76.51937575,147.7631251,116.3792197,78.75470594
s213,diversified,0.028,51.47401302,0.014480914,0.082978322,0.313212479,40.64365013,-0.015461488,60.64652215,67.38253119,89.81399629,120.9016449,126.125447,133.6440445
s214,diversified,0.028,41.083818,0.003967353,0.075115685,0.307744748,29.21092382,-0.024122158,42.80524194,72.85718276,74.68625807,131.6103177,170.7044621,125.2014827
s215,diversified,0.028,39.8717614,0.035737798,0.081667171,0.314981962,40.78449968,-0.019416597,41.91062439,90.2887003,79.43476864,132.7772898,146.0020316,86.31607172
s216,diversified,0.028,56.73622706,0.032728271,0.053000653,0.280939561,39.82231428,-0.011994668,55.40712404,63.51536142,85.32141091,112.569582,106.3390815,129.6938363
s217,diversified,0.028,42.04449021,0.034381379,0.095952021,0.287145902,26.87905688,-0.007866175,60.08205404,73.888883,129.4611782,141.9162289,120.9478291,78.79866959
s218,diversified,0.028,56.0858745,0.046619611,0.074355886,0.305450916,26.78428168,-0.020847893,38.48365853,77.90137601,114.3765189,149.6135584,163.4622748,115.7654208
s219,diversified,0.028,44.01572387,0.033132919,0.091112195,0.219499451,41.7028741,-0.013083721,48.66406978,106.3773314,98.36138945,102.4923277,167.6384762,121.7575578
s220,diversified,0.028,45.91567526,0.007134155,0.072086456,0.316802208,16.23507545,-0.013039625,45.00835811,102.0182678,130.2550871,113.6769224,155.1075958,79.47365442
s221,diversified,0.028,57.15521883,0.046438816,0.052222223,0.26519373,30.21201733,-0.044182161,43.04247818,108.29369,99.04017052,136.9078798,101.0969923,113.3520418
s222,diversified,0.028,52.01471011,0.035938383,0.07024675,0.228739746,28.53975834,-0.018727467,46.98929939,68.46763045,71.54447014,131.8046113,100.6872748,111.2448665
s223,diversified,0.028,54.54668154,0.006800555,0.06201617,0.273300211,21.86304025,-0.008432693,49.75607127,71.90424212,81.19881719,117.7679329,114.9421449,128.3246795
s224,diversified,0.028,57.85841629,0.010861541,0.074182068,0.30656665,25.5339436,-0.015614318,38.23799016,113.3064921,123.3995749,87.76138162,110.2342359,139.7032374
s225,diversified,0.028,44.03287594,0.012284886,0.082241872,0.303771901,34.37342704,-0.045174533,45.13722413,111.0911208,102.2221739,122.2041067,158.919905,106.8881149
s226,diversified,0.028,40.38301463,0.048845197,0.085847518,0.226148764,30.06631097,-0.027091214,57.25852365,98.46493498,100.6959276,104.5895275,176.7549267,80.54454761
s227,diversified,0.028,45.89432123,0.001954448,0.083287701,0.252408937,27.21675666,-0.015732578,54.16101053,94.0719558,74.91113768,91.84832011,114.8082616,128.8296185
s228,diversified,0.028,46.14788497,0.034733135,0.071776783,0.279670303,38.77197565,-0.026186349,60.15499428,101.7342175,128.9955619,86.92311901,154.72374,79.25491027
s229,diversified,0.028,56.84991612,0.006082088,0.083656668,0.279071298,27.25900755,-0.033915738,42.60509093,68.67405696,117.3429121,91.57378424,165.3982685,124.4158839
s230,diversified,0.028,55.4219918,0.011646694,0.084188344,0.24769354,41.95165418,-0.034099441,39.35134861,112.511283,124.3244148,153.8100355,140.4229067,78.38468461
s231,diversified,0.028,56.45255769,0.026695285,0.054485297,0.25953388,25.75693809,-0.010661201,43.98699203,107.7938458,101.1350612,152.0071728,150.8225987,85.49559952
s232,diversified,0.028,40.70207028,0.003201413,0.086435525,0.30672313,14.78924626,-0.046749498,45.90864361,99.47699247,116.3780306,112.8539566,138.2242586,103.0761459
s233,diversified,0.028,39.533609,0.030066348,0.093489118,0.305973374,29.55198221,-0.02957161,55.85282926,93.78238538,93.7570234,138.5505154,169.9693467,84.56142804
s234,diversified,0.028,59.21291729,0.018943318,0.055190064,0.301812545,38.19526002,-0.004116501,50.58517233,67.57822138,76.22252089,113.4428754,128.0269363,86.81774055
s235,diversified,0.028,48.18832213,0.023860475,0.09240583,0.220255963,28.5525273,-0.042801981,54.34375426,84.66190624,109.6341034,119.0734026,149.893758,100.8528122
s236,diversified,0.028,58.48976655,0.006324493,0.075968895,0.281063482,40.00491828,-0.017788133,49.28685882,91.06202256,129.3505989,105.5232093,101.9776404,107.1707466
s237,diversified,0.028,46.17154644,0.040373281,0.059670118,0.249962147,26.93612801,-0.033695082,49.98529738,101.0971362,109.1777,149.8541159,120.348695,105.2682127
s238,diversified,0.028,50.24556107,0.012876603,0.050590132,0.320883241,38.70567958,-0.003433092,52.56396059,66.56170404,73.78469845,94.23578498,146.2759473,128.9261155
s239,diversified,0.028,55.91405257,0.012697178,0.065097547,0.308294595,28.07512605,-0.045504424,37.4677479,95.46884317,108.5791883,154.4946676,105.7964129,92.02565432
s240,diversified,0.028,50.81329703,0.040326813,0.061842377,0.264891461,38.69144231,-0.007299498,46.2264663,99.76434301,80.802888,132.4081277,177.620384,113.5025023
s241,diversified,0.028,38.7014812,0.009827012,0.053384627,0.290778699,21.598014,-0.01905593,63.12154923,107.6714839,101.2993479,128.5521484,105.0962144,83.72871434
s242,diversified,0.028,39.49129406,0.011881941,0.089931205,0.268703441,19.49128021,-0.03010146,44.73456926,76.20469795,120.9638016,97.111428,124.0187158,87.05563837
s243,diversified,0.028,43.26083191,0.039377956,0.06409093,0.24294127,34.2786935,-0.024694841,39.7930556,97.30471479,76.34811771,117.2846958,170.2112279,113.9338173
s244,diversified,0.028,56.81170445,0.038303056,0.064011672,0.29938553,28.00202515,-0.026572233,63.73691748,116.3733625,83.7203861,114.1038145,142.6005377,127.3433915
s245,diversified,0.028,50.39166394,0.038664619,0.069998024,0.270152859,11.72673408,-0.046547074,46.10505577,109.0937735,72.48690226,118.0901519,141.9432605,100.2321829
s246,diversified,0.028,51.60603968,0.046324181,0.077864508,0.224784747,23.36810912,-0.004269477,52.390167,83.43258133,113.0600359,147.2751228,152.9333636,126.5914784
s247,diversified,0.028,42.20162473,0.048864943,0.066877527,0.312959717,35.95993642,-0.041748069,58.7198571,74.56841197,125.2075808,86.12230473,176.8662295,118.3252114
s248,diversified,0.028,43.7278334,0.033176688,0.057417909,0.234278569,27.23794734,-0.028067674,42.9344584,67.96282491,92.75202277,97.69497221,176.6783804,125.4858733
s249,diversified,0.028,42.60198249,0.043172219,0.099180243,0.251795339,34.17345012,-0.001507559,53.45843501,91.87594267,124.2474096,149.9140874,148.3068574,110.2281297
s250,diversified,0.028,38.96398425,0.024589634,0.058910587,0.275438695,26.70759598,-0.048081835,46.80213873,67.89191384,84.10795009,84.52244114,102.429215,87.58054375
s251,diversified,0.028,40.72054886,0.026302799,0.080242997,0.251143214,42.96033547,-0.030521631,64.99968603,67.7026136,128.4430442,93.37481187,119.8655017,142.7224527
s252,diversified,0.028,57.21278099,0.012218251,0.067371805,0.245946954,23.90039898,-0.001294926,66.11865407,70.06467444,116.2248636,126.9676989,122.7947628,113.8335415
s253,diversified,0.028,56.77715724,0.043394571,0.060525187,0.235337329,32.67134376,-0.000797493,60.69667399,104.4042071,131.0306553,136.1730932,106.0821183,85.57029803
s254,diversified,0.028,47.96032798,0.016025962,0.054398148,0.26969074,11.54296381,-0.005597642,66.49294362,102.4252068,98.09517444,88.80754318,134.4519079,108.2041649
s255,diversified,0.028,58.99655983,0.031868432,0.07523248,0.278320238,20.12076547,-0.006979917,40.29859036,101.6351928,81.8992165,124.3405315,148.7200392,122.2468015
s256,diversified,0.028,42.45410767,0.038220878,0.054201291,0.257120454,41.5693223,-0.044995297,59.81291774,72.61188073,90.98768178,138.2599329,120.0738965,137.1675138
s257,diversified,0.028,53.79842772,0.022601135,0.092264851,0.246061502,39.11773411,-0.038284695,48.64260526,64.03153712,104.2211152,146.6128646,110.8160902,83.65429927
s258,diversified,0.028,47.5013897,0.023279524,0.056754528,0.315068001,12.9073049,-0.025170383,53.80133845,79.78711098,111.8740829,86.7485133,125.5554075,135.9684544
s259,diversified,0.028,56.89305381,0.035974652,0.059760269,0.319590846,27.55360853,-0.017125553,62.04696677,93.24834511,123.6575089,135.73155,103.4455423,110.7033413
s260,diversified,0.028,37.50172452,0.031655145,0.068936737,0.275908832,31.17693829,-0.014212317,38.74618725,96.36749308,87.09641234,88.22543941,130.1574593,90.25089424
s261,diversified,0.028,59.97996927,0.03087024,0.07737407,0.281452186,23.62823784,-0.034779901,57.72053029,95.39495732,76.99045575,104.6453848,149.0658519,97.8134763
s262,diversified,0.028,44.58197101,0.013902623,0.059505565,0.27415541,19.9458412,-0.011664942,67.67743235,112.3852505,81.31347217,119.6439738,173.0561813,80.31751171
s263,diversified,0.028,38.04685347,0.038001828,0.070714339,0.24440824,32.76954959,-0.03908253,55.35470856,69.49256706,114.30225,85.257701,141.3321581,130.2097895
s264,diversified,0.028,42.01628572,0.012811555,0.065462446,0.265598923,14.4360281,-0.04508224,38.88540264,75.36094565,86.18414263,137.8760639,128.9772587,118.9819505
s265,diversified,0.028,44.88522743,0.02949899,0.084689216,0.26381862,14.34207433,-0.030051134,58.16959532,81.14524104,95.47563836,102.9543111,109.6663779,131.0582797
s266,diversified,0.028,42.07635282,0.029602315,0.060881176,0.258069979,18.66015411,-0.001186051,44.44249011,95.93038794,89.86571927,143.5034441,97.20876392,124.4975259
s267,diversified,0.028,45.27392729,0.040906598,0.068062932,0.305374554,40.91910322,-0.048109854,59.03766248,100.1044545,127.9296361,118.8725763,104.8337,139.8213718
s268,diversified,0.028,39.81614813,0.049896422,0.051640386,0.30259999,23.67978844,-0.001590698,64.06278389,100.6831879,73.16422308,137.0609903,134.9012332,142.5438751
